time_s,velocity_um_per_s,velocity_smooth_um_per_s
18.8666666666667,3.38207129581832,3.04534089469541
18.9,3.35957865661658,3.05343952446733
18.9333333333333,3.31250471697676,3.06037782134024
18.9666666666667,3.22850391048136,3.06609103511326
19,3.19693016814531,3.07361648578585
19.0333333333333,3.20358197959698,3.08159687126768
19.0666666666667,3.25951875282171,3.09051559881186
19.1,3.36243029667497,3.10379813255438
19.1333333333333,3.42159136952433,3.11942361036407
19.1666666666667,3.40325671232799,3.13579554461507
19.2,3.38342744122005,3.15485561200321
19.2333333333333,3.38006841646719,3.17592890490651
19.2666666666667,3.36251765794692,3.19433733792968
19.3,3.38457345909468,3.21097386500718
19.3333333333333,3.4229838956674,3.22815723476125
19.3666666666667,3.4694884349123,3.24607809339692
19.4,3.50532273835013,3.26416005461864
19.4333333333333,3.47552693846527,3.27989452728618
19.4666666666667,3.46124435716426,3.29563870189123
19.5,3.53167187745522,3.31445355821064
19.5333333333333,3.65845681264681,3.33630778812349
19.5666666666667,3.61965640634575,3.35489807135441
19.6,3.41058004597618,3.36408918997129
19.6333333333333,3.25301975094048,3.36518732507366
19.6666666666667,3.27200053484057,3.36442077107572
19.7,3.45296702127166,3.36903277588004
19.7333333333333,3.63639673990437,3.38268032293213
19.7666666666667,3.67473298349576,3.40101338940644
19.8,3.59501825447385,3.41434204966299
19.8333333333333,3.54628767163673,3.420863643242
19.8666666666667,3.58149061146291,3.42751095376348
19.9,3.59895991919767,3.43549032918285
19.9333333333333,3.54855956692182,3.44335882418102
19.9666666666667,3.5035713921649,3.45252774023714
20,3.45525415128895,3.46113853967526
20.0333333333333,3.40001470585101,3.46768629721706
20.0666666666667,3.38833661255839,3.47198022587495
20.1,3.48973852888785,3.47622383361538
20.1333333333333,3.57539945320968,3.48135076973822
20.1666666666667,3.51704510207242,3.48514371606304
20.2,3.3833239942398,3.48514026783036
20.2333333333333,3.29313964933174,3.48224264225918
20.2666666666667,3.26001246163451,3.4788258023821
20.3,3.18509517126307,3.47217652612105
20.3333333333333,3.03300696504123,3.45917729510018
20.3666666666667,2.9807434055931,3.44288579412287
20.4,3.09322647085432,3.42914925187301
